courses_id,student_id,course_id,enrolled_semester,course_grade
17162,21226,2018-3,209,C+
17163,21226,2019-1,208,WF
17164,21226,2019-2,215,B+
17165,21226,2020-1,92,B
17166,21226,2020-1,93,C+
17167,21226,2020-1,98,A
17168,21226,2020-1,208,A-
17169,21226,2020-1,224,B
17170,21226,2018-2,244,B+
17171,21226,2019-1,268,A-
17172,21226,2019-1,90,B
17173,21226,2019-2,80,A-
17174,21226,2019-3,160,B+
17175,21226,0000-1,155,TR
17176,21226,2018-1,295,P
17177,21226,2018-2,159,B
17178,21226,2020-2,97,B
17179,21226,2018-1,203,C+
17180,21226,2018-2,78,B+
17181,21226,2020-2,96,B
17182,21226,2020-2,109,A-
17183,21226,2018-1,276,A
17184,21226,2018-1,209,W
17185,21226,2018-1,75,D+
17186,21226,2018-2,80,WF
17187,21226,2019-1,77,A-
17188,21226,2019-1,278,C
17189,21226,2018-1,73,C
17190,21226,2018-1,158,C+
17191,21226,2019-1,269,B
17192,21226,2019-2,160,W
17193,21226,2019-2,176,A-
17194,21226,2019-2,265,B+
17195,21262,0000-1,156,TR
17196,21262,2018-1,75,WF
17197,21262,2018-2,176,NR
17198,21262,2018-1,73,W
17199,21262,2018-1,209,W
17200,21262,2018-1,158,C
17201,21262,2018-1,203,C
17202,21262,2018-2,244,NR
17203,21262,2018-1,74,B+
17204,21262,2018-2,284,NR
17205,21262,0000-1,155,TR
17206,21262,2018-1,276,A
17207,21274,0000-1,155,TR
17208,21274,2018-1,74,WF
17209,21274,2018-1,158,B+
17210,21274,2018-1,209,A-
17211,21274,2018-2,159,F
17212,21274,2018-2,269,D
17213,21274,0000-1,156,TR
17214,21274,0000-1,200,TR
17215,21274,2018-1,73,B+
17216,21274,2018-1,75,B+
17217,21274,2018-2,215,D
17218,21274,2018-1,208,A-
17219,21274,2018-2,268,F
17220,21274,2018-2,74,B+
17221,21274,2018-2,80,D+
17222,21289,0000-1,155,TR
17223,21289,0000-1,156,TR
17224,21291,2018-1,74,C+
17225,21291,2018-2,269,C+
17226,21291,2019-1,77,C
17227,21291,2019-1,160,B
17228,21291,2019-1,176,B+
17229,21291,2020-1,92,B+
17230,21291,2020-2,291,A-
17231,21291,2018-1,209,B
17232,21291,2019-1,90,C+
17233,21291,2019-2,215,B+
17234,21291,2020-2,97,C+
17235,21291,2018-1,75,WF
17236,21291,2018-1,73,D
17237,21291,2018-1,203,B
17238,21291,2018-2,268,C
17239,21291,2018-2,78,B
17240,21291,2019-2,289,B+
17241,21291,2020-1,224,B
17242,21291,2020-2,109,B+
17243,21291,2018-2,265,WF
17244,21291,2018-2,159,B
17245,21291,2018-3,75,C
17246,21291,2018-3,208,A-
17247,21291,2019-1,278,B
17248,21291,2019-2,80,C
17249,21291,2018-2,73,C
17250,21291,2019-1,265,B
17251,21291,2020-1,93,C
17252,21291,2020-2,96,B
17253,21291,2018-1,158,B+
17254,21291,2018-2,244,A-
17255,21291,2020-1,98,A-
17256,21323,2018-2,73,C+
17257,21323,2018-2,74,C+
17258,21323,2019-1,278,B
17259,21323,2020-2,109,A-
17260,21323,0000-1,155,TR
17261,21323,2019-2,78,B+
17262,21323,2019-2,160,C
17263,21323,2019-2,265,D+
17264,21323,2020-1,76,A-
17265,21323,2018-1,208,C+
17266,21323,2018-1,209,C
17267,21323,2018-2,159,C+
17268,21323,2018-3,276,D
17269,21323,2018-3,75,C
17270,21323,2019-1,90,C
17271,21323,2019-2,291,B
17272,21323,2020-1,98,A
17273,21323,2020-2,96,B
17274,21323,2020-2,97,C
17275,21323,2018-1,74,WF
17276,21323,2018-2,268,B+
17277,21323,2019-1,224,C
17278,21323,2019-2,80,C
17279,21323,2020-1,92,C+
17280,21323,2018-1,75,D
17281,21323,2018-2,215,C
17282,21323,2019-1,176,C
17283,21323,2019-1,244,B
17284,21323,2019-1,289,B+
17285,21323,2020-1,93,C+
17286,21323,2017-3,274,P
17287,21323,2017-3,275,P
17288,21323,2018-1,73,D+
17289,21323,2018-1,158,B
17290,21323,2018-2,269,C
17291,21358,2021-1,244,C
17292,21358,2021-2,215,F
17293,21358,2020-2,158,C
17294,21358,2020-2,208,B
17295,21358,2021-1,73,F
17296,21358,2021-1,284,B
17297,21358,2021-2,159,F
17298,21358,2021-2,176,F
17299,21358,2021-1,77,B+
17300,21358,2021-1,159,D
17301,21358,2020-2,78,C
17302,21358,2020-2,289,B+
17303,21370,0000-1,75,TR
17304,21370,0000-1,97,TR
17305,21370,0000-1,159,TR
17306,21370,2021-1,73,D+
17307,21370,2021-1,74,B
17308,21370,0000-1,160,TR
17309,21370,0000-1,98,TR
17310,21370,0000-1,158,TR
17311,21370,0000-1,265,TR
17312,21370,0000-1,208,TR
17313,21370,0000-1,209,TR
17314,21370,0000-1,155,TR
17315,21370,0000-1,215,TR
17316,21370,0000-1,224,TR
17317,21370,0000-1,77,TR
17318,21370,0000-1,78,TR
17319,21370,0000-1,109,TR
17320,21387,2018-1,176,A
17321,21387,2018-2,244,B+
17322,21387,2020-1,209,D+
17323,21387,2021-2,75,A
17324,21387,2022-2,96,IN_PROGRESS
17325,21387,2018-2,158,B+
17326,21387,2018-2,284,B
17327,21387,2019-1,159,A
17328,21387,2019-1,208,D+
17329,21387,2020-1,291,B+
17330,21387,2020-2,78,B
17331,21387,2021-1,73,B+
17332,21387,2022-2,109,IN_PROGRESS
17333,21387,2022-1,90,B
17334,21387,2022-1,92,B
17335,21387,2022-2,98,IN_PROGRESS
17336,21387,0000-1,155,TR
17337,21387,2018-1,70,C
17338,21387,2020-1,74,B+
17339,21387,2022-1,93,C
17340,21387,2018-2,278,C+
17341,21387,2019-1,200,P
17342,21387,2019-2,289,A
17343,21387,2021-2,209,B+
17344,21387,2022-2,215,IN_PROGRESS
17345,21387,0000-1,156,TR
17346,21387,2018-1,156,P
17347,21387,2019-2,208,C
17348,21387,2019-2,265,B
17349,21387,2021-1,77,A-
17350,21387,2021-1,203,B
17351,21387,2021-2,80,C
17352,21387,2022-2,97,IN_PROGRESS
17353,21420,2022-1,74,F
17354,21420,2022-1,208,F
17355,21420,2021-3,274,D
17356,21420,2021-3,275,P
17357,21420,2022-1,73,F
17358,21425,2018-1,75,WF
17359,21425,2018-1,73,WF
17360,21425,2018-1,208,F
17361,21425,2018-1,209,WF
17362,21425,2018-1,74,F
17363,21425,0000-1,74,IN_PROGRESS
17364,21431,2018-2,176,A
17365,21431,2020-1,209,A-
17366,21431,2018-2,78,C+
17367,21431,2018-2,278,B
17368,21435,2018-1,209,WF
17369,21435,2018-2,18,B
17370,21435,2018-2,265,D+
17371,21435,2018-3,54,A
17372,21435,2019-1,70,B
17373,21435,2019-1,176,C+
17374,21435,0000-1,156,TR
17375,21435,2018-1,74,WP
17376,21435,2018-1,75,WP
17377,21435,2019-1,289,B+
17378,21435,2018-1,203,B
17379,21435,2018-2,51,A
17380,21435,2018-2,52,A
17381,21435,2018-2,159,D+
17382,21435,2018-1,73,WP
17383,21435,2018-2,17,C
17384,21435,2018-3,53,A-
17385,21435,2019-1,159,C
17386,21435,0000-1,155,TR
17387,21435,2018-1,158,C
17388,21435,2019-1,244,B
17389,21456,2018-1,74,F
17390,21456,2018-1,158,C
17391,21456,0000-1,155,TR
17392,21456,2018-1,75,WF
17393,21456,2018-1,209,WF
17394,21456,0000-1,156,TR
17395,21456,2018-1,203,F
17396,21456,2018-1,73,WF
17397,21464,2018-1,158,C+
17398,21464,2018-1,203,C+
17399,21464,2018-2,244,C+
17400,21464,2020-2,96,B
17401,21464,2021-1,265,C+
17402,21464,0000-1,156,TR
17403,21464,2018-2,74,C
17404,21464,2019-1,209,C+
17405,21464,2019-2,80,B+
17406,21464,2020-1,98,A-
17407,21464,2020-1,224,C
17408,21464,2021-1,276,C
17409,21464,2018-1,209,F
17410,21464,2020-1,92,C+
17411,21464,2020-1,160,B
17412,21464,2020-2,278,B
17413,21464,2021-1,77,B+
17414,21464,2021-1,291,A
17415,21464,2019-1,208,C+
17416,21464,2019-2,265,AU
17417,21464,2020-1,90,B
17418,21464,2020-1,93,C
17419,21464,2021-1,289,P
17420,21464,2018-1,75,C
17421,21464,2018-2,159,C+
17422,21464,2019-1,73,B
17423,21464,2019-2,268,A-
17424,21464,2019-2,78,B
17425,21464,2020-2,97,C+
17426,21464,2020-2,269,C+
17427,21464,2021-2,109,B+
17428,21464,0000-1,155,TR
17429,21464,2018-1,74,WF
17430,21464,2018-1,73,D+
17431,21464,2019-2,215,B
17432,21464,2020-2,176,B+
17433,21500,2018-1,276,D
17434,21500,2018-1,209,RE
17435,21500,2018-1,75,RE
17436,21500,2018-1,158,RE
17437,21500,0000-1,155,TR
17438,21500,0000-1,156,TR
17439,21500,2018-1,73,RE
17440,21500,2018-1,74,RE
17441,21500,2018-1,203,RE
17442,21509,2018-1,73,A
17443,21509,2018-2,215,A
17444,21509,0000-1,155,TR
17445,21509,2018-2,159,A-
17446,21509,2018-2,244,A-
17447,21509,2018-1,75,A
17448,21509,2018-2,268,B+
17449,21509,2018-2,80,A
17450,21509,2019-2,96,A
17451,21509,2019-2,97,A-
17452,21509,0000-1,156,TR
17453,21509,2018-1,74,A-
17454,21509,2019-1,90,A-
17455,21509,2019-1,92,A-
17456,21509,2019-1,93,A-
17457,21509,2019-1,98,B+
17458,21509,2019-2,160,B+
17459,21509,2018-1,276,A
17460,21509,2018-1,208,A
17461,21509,2018-1,209,A
17462,21509,2019-2,109,A-
17463,21509,2019-2,176,A-
17464,21509,2019-2,265,B
17465,21509,0000-1,200,TR
17466,21509,2018-1,158,A-
17467,21509,2018-2,78,A-
17468,21509,2018-2,269,A-
17469,21509,2019-1,77,B+
17470,21509,2019-1,224,A
17471,21509,2019-2,278,B+
17472,21539,2018-1,276,A
17473,21539,2018-1,158,B+
17474,21539,2018-2,78,B+
17475,21539,2018-2,80,C+
17476,21539,2019-1,93,C
17477,21539,2019-1,224,B
17478,21539,2019-2,160,B+
17479,21539,2019-2,265,C+
17480,21539,2018-2,268,B+
17481,21539,2019-1,98,B
17482,21539,2019-2,97,B
17483,21539,2019-2,109,B
17484,21539,2019-2,278,C
17485,21539,0000-1,155,TR
17486,21539,2018-2,159,B
17487,21539,2019-1,77,A-
17488,21539,2019-2,96,C+
17489,21539,2018-1,73,C+
17490,21539,2018-1,75,B+
17491,21539,2018-2,215,C
17492,21539,2019-1,90,B
17493,21539,2019-1,92,B+
17494,21539,2019-2,176,B
17495,21539,0000-1,200,TR
17496,21539,2018-1,208,B
17497,21539,2018-1,209,B
17498,21539,2018-1,295,P
17499,21539,2018-2,244,B+
17500,21539,0000-1,156,TR
17501,21539,2018-1,74,C+
17502,21539,2018-2,269,C
17503,21570,2018-1,208,WF
17504,21570,2018-2,73,F
17505,21570,2018-2,78,B+
17506,21570,0000-1,155,TR
17507,21570,2019-1,208,WF
17508,21570,2019-1,77,B+
17509,21570,2021-1,90,C
17510,21570,2021-2,289,F
17511,21570,2018-1,75,WF
17512,21570,2019-1,73,C+
17513,21570,2019-2,80,AU
17514,21570,2021-2,80,NG
17515,21570,2018-1,158,NG
17516,21570,2018-2,244,B
17517,21570,2019-1,209,WF
17518,21570,2019-2,158,B
17519,21570,2020-2,80,F
17520,21570,2021-2,200,F
17521,21570,0000-1,156,TR
17522,21570,2018-1,73,WF
17523,21570,2018-1,74,C
17524,21570,2018-2,278,F
17525,21570,2019-2,278,AU
17526,21570,2021-1,159,F
17527,21570,2018-1,209,WF
17528,21570,2019-1,158,F
17529,21570,2019-2,75,C+
17530,21597,0000-1,155,TR
17531,21597,2018-1,74,D+
17532,21597,2019-1,278,F
17533,21597,2019-2,284,F
17534,21597,2018-1,203,C+
17535,21597,2018-2,74,B
17536,21597,2019-1,73,F
17537,21597,2020-2,78,NG
17538,21597,2020-2,284,F
17539,21597,2018-1,158,C
17540,21597,2018-2,278,IN_PROGRESS
17541,21597,2019-1,208,F
17542,21597,2019-2,265,NG
17543,21597,2019-2,78,D+
17544,21597,2019-1,269,F
17545,21597,0000-1,156,TR
17546,21597,2018-2,244,F
17547,21597,2019-1,244,D
17548,21597,2018-2,159,B+
17549,21597,2019-1,209,F
17550,21597,2020-2,244,NG
17551,21618,2022-2,80,IN_PROGRESS
17552,21618,2022-1,224,C
17553,21618,2022-1,73,C+
17554,21618,2022-1,265,A-
17555,21618,2022-2,78,IN_PROGRESS
17556,21618,2022-2,127,IN_PROGRESS
17557,21618,2022-1,74,B
17558,21618,2022-1,244,B
17559,21618,2022-2,75,IN_PROGRESS
17560,21618,2022-1,160,C+
17561,21618,2022-2,176,IN_PROGRESS
17562,21629,2018-1,209,WF
17563,21629,2018-2,74,NR
17564,21629,2018-1,208,F
17565,21629,2018-1,73,F
17566,21629,2018-1,75,F
17567,21629,2018-2,73,NR
17568,21635,0000-1,155,TR
17569,21635,2018-1,209,WP
17570,21635,2018-1,208,F
17571,21635,2018-2,74,D+
17572,21635,2019-1,289,C
17573,21635,2020-2,80,WF
17574,21635,2020-3,268,B
17575,21635,2021-1,90,C
17576,21635,2021-2,160,D+
17577,21635,2018-1,73,WF
17578,21635,2018-1,158,D
17579,21635,2018-2,289,F
17580,21635,2018-3,209,C
17581,21635,2020-2,159,C+
17582,21635,2020-3,224,B
17583,21635,2020-3,269,C+
17584,21635,0000-1,156,TR
17585,21635,2018-3,208,D+
17586,21635,2019-1,208,C+
17587,21635,2020-3,176,B+
17588,21635,2021-2,80,D
17589,21635,2021-2,291,C+
17590,21635,2022-2,80,IN_PROGRESS
17591,21635,2019-1,74,B+
17592,21635,2019-2,78,C
17593,21635,2020-1,265,C
17594,21635,2020-1,158,C+
17595,21635,2020-1,244,B
17596,21635,2020-2,75,B+
17597,21635,2020-2,215,C
17598,21635,2021-1,77,A-
17599,21635,2021-1,278,D
17600,21635,2018-1,75,WF
17601,21635,2018-1,74,D
17602,21635,2018-2,73,F
17603,21635,2019-1,73,C+
17604,21635,2019-2,158,D
17605,21635,2019-2,265,F
17606,21673,2018-1,208,F
17607,21673,2018-1,75,WP
17608,21673,2018-1,74,F
17609,21673,0000-1,155,TR
17610,21673,0000-1,156,TR
17611,21673,2018-1,73,F
17612,21673,2018-1,209,WF
17613,21673,2018-1,158,F
17614,21681,2018-1,74,WF
17615,21681,2018-1,158,B+
17616,21681,2018-2,74,B
17617,21681,2019-2,160,B
17618,21681,2020-1,278,B+
17619,21681,2020-2,109,A-
17620,21681,2019-1,90,C+
17621,21681,2019-2,97,B+
17622,21681,2019-2,269,B+
17623,21681,0000-1,156,TR
17624,21681,2018-2,215,C+
17625,21681,2018-3,295,P
17626,21681,2019-1,98,B+
17627,21681,2020-1,265,B+
17628,21681,2018-1,209,C+
17629,21681,2018-2,80,C
17630,21681,0000-1,155,TR
17631,21681,2018-1,75,B
17632,21681,2018-2,159,B+
17633,21681,2018-3,276,A
17634,21681,2019-1,244,B+
17635,21681,2019-2,96,B+
17636,21681,2020-1,176,B+
17637,21681,2018-1,73,C+
17638,21681,2018-1,208,B
17639,21681,2019-1,92,C
17640,21681,2019-1,93,C
17641,21681,2019-1,224,B
17642,21681,2019-2,268,A
17643,21681,2019-2,78,A-
17644,21681,2020-1,76,A
17645,21712,2018-1,74,C
17646,21712,2019-1,93,C
17647,21712,2019-2,265,C
17648,21712,2018-1,203,B+
17649,21712,2019-1,77,B
17650,21712,2019-1,90,C+
17651,21712,2019-2,215,AU
17652,21712,2020-1,176,B
17653,21712,2020-1,278,B
17654,21712,2018-1,73,B+
17655,21712,2018-2,78,A-
17656,21712,2019-1,92,B+
17657,21712,2019-1,208,B+
17658,21712,2019-2,96,C+
17659,21712,0000-1,155,TR
17660,21712,2018-1,75,B
17661,21712,2018-1,209,C
17662,21712,2018-2,158,B+
17663,21712,2019-2,159,B+
17664,21712,2018-2,80,C+
17665,21712,2018-2,269,C
17666,21712,2019-1,98,A-
17667,21712,2019-2,109,A-
17668,21712,2018-1,156,P
17669,21712,2018-2,268,C+
17670,21712,2018-2,244,B+
17671,21712,2019-2,97,B+
17672,21712,2020-1,160,B
17673,21712,2020-1,289,A-
17674,21741,2018-1,73,F
17675,21741,2018-2,78,C+
17676,21741,2019-2,215,B+
17677,21741,2020-1,93,D+
17678,21741,2020-1,224,C+
17679,21741,2021-1,93,C+
17680,21741,2021-2,109,A-
17681,21741,2018-2,73,C+
17682,21741,2020-1,92,B
17683,21741,2020-1,98,A-
17684,21741,2020-2,97,C
17685,21741,2020-2,289,P
17686,21741,0000-1,155,TR
17687,21741,0000-1,156,TR
17688,21741,2018-2,156,P
17689,21741,2018-3,208,B
17690,21741,2018-3,209,C
17691,21741,2019-1,77,B+
17692,21741,2019-1,158,C+
17693,21741,2019-1,269,C
17694,21741,2019-2,159,B
17695,21741,2020-1,90,B
17696,21741,2020-1,176,B
17697,21741,2020-2,276,C+
17698,21741,2020-2,96,B
17699,21741,2018-1,75,WF
17700,21741,2018-2,244,B+
17701,21741,2018-3,75,C+
17702,21741,2019-1,268,A
17703,21741,2019-1,90,WF
17704,21741,2019-2,80,C+
17705,21741,2019-2,265,C
17706,21741,2019-3,160,B+
17707,21741,2018-1,209,WP
17708,21741,2018-1,74,C
17709,21741,2018-1,203,C
17710,21741,2019-1,278,C
17711,21741,2020-2,291,B
17712,21779,0000-1,155,TR
17713,21780,2019-2,75,W
17714,21780,0000-1,155,TR
17715,21780,2018-1,73,WF
17716,21780,2019-2,203,C+
17717,21780,0000-1,200,TR
17718,21780,2018-1,156,NR
17719,21780,2018-1,203,NR
17720,21780,2018-1,209,WF
17721,21780,2018-1,74,WF
17722,21780,2018-1,75,NR
17723,21780,2019-2,156,NG
17724,21780,2019-2,74,NG
17725,21792,2018-1,155,P
17726,21792,2018-1,73,WP
17727,21792,2018-1,74,WF
17728,21792,2018-1,200,P
17729,21792,2018-1,276,IN_PROGRESS
17730,21797,0000-1,158,TR
17731,21797,2021-1,74,A-
17732,21797,0000-1,73,TR
17733,21797,0000-1,90,TR
17734,21797,0000-1,159,TR
17735,21797,0000-1,244,TR
17736,21797,0000-1,281,TR
17737,21797,0000-1,291,TR
17738,21797,2021-1,209,B
17739,21797,0000-1,75,TR
17740,21797,0000-1,208,TR
17741,21797,2021-1,265,WF
17742,21797,0000-1,77,TR
17743,21797,2021-1,176,B
17744,21811,2018-1,73,C
17745,21811,2018-3,75,C+
17746,21811,2019-1,90,C
17747,21811,2019-2,78,B
17748,21811,2020-2,97,D
17749,21811,2021-1,93,C
17750,21811,2018-1,75,WF
17751,21811,2018-2,244,C
17752,21811,2019-1,208,C
17753,21811,2019-2,80,C
17754,21811,2020-1,93,D+
17755,21811,2020-2,269,C
17756,21811,2021-1,224,C+
17757,21811,2021-2,160,C
17758,21811,2018-1,74,D
17759,21811,2018-2,80,D
17760,21811,2018-2,158,C+
17761,21811,2020-1,92,B
17762,21811,2020-2,268,B
17763,21811,2021-2,276,D
17764,21811,2021-2,96,B
17765,21811,2018-3,209,D+
17766,21811,2020-2,96,D
17767,21811,2020-2,209,F
17768,21811,2021-1,77,A
17769,21811,2018-1,203,C
17770,21811,2019-2,159,C+
17771,21811,2019-2,265,F
17772,21811,2020-1,98,A-
17773,21811,2020-3,209,B
17774,21811,2020-3,215,B
17775,21811,2021-2,109,A
17776,21811,2018-1,156,P
17777,21811,2018-1,209,D
17778,21811,2019-1,74,C+
17779,21811,2020-3,278,B+
17780,21811,2021-1,176,C
17781,21811,2021-1,265,C+
17782,21811,2021-2,97,B
17783,21811,2021-2,289,B+
17784,21811,2021-3,291,C
17785,21852,2018-1,73,B+
17786,21852,2018-1,75,C+
17787,21852,2018-2,80,B
17788,21852,2019-1,98,WF
17789,21852,2019-1,90,C+
17790,21852,2019-1,92,C+
17791,21852,2019-2,96,B+
17792,21852,2020-1,93,C+
17793,21852,2020-1,176,F
17794,21852,2020-3,176,B+
17795,21852,2021-1,295,P
17796,21852,2018-1,74,B+
17797,21852,2018-1,209,C+
17798,21852,2018-2,159,B+
17799,21852,2018-2,215,C+
17800,21852,2019-1,224,B
17801,21852,2020-1,265,F
17802,21852,2022-2,268,IN_PROGRESS
17803,21852,2018-1,208,B
17804,21852,2018-2,268,D+
17805,21852,2018-2,78,C+
17806,21852,2018-2,269,B
17807,21852,2019-1,93,D+
17808,21852,2019-2,98,B+
17809,21852,2019-2,109,B+
17810,21852,2020-1,284,F
17811,21852,2020-3,284,A
17812,21852,2021-1,276,A
17813,21852,2021-1,265,B
17814,21852,2018-1,158,C
17815,21852,2019-1,77,B+
17816,21852,2019-2,265,AU
17817,21852,2019-2,97,B+
17818,21852,2019-2,160,C+
17819,21852,2020-1,244,B+
17820,21852,2021-3,268,NG
17821,21888,2018-2,276,A
17822,21888,2018-2,80,D+
17823,21888,2019-2,215,A
17824,21888,2020-1,93,C+
17825,21888,2018-1,73,B
17826,21888,2018-1,75,B+
17827,21888,2018-1,208,B
17828,21888,2018-2,265,C
17829,21888,2019-1,77,A
17830,21888,2019-1,278,B
17831,21888,2020-1,98,A
17832,21888,2018-1,74,B+
17833,21888,2018-1,158,B
17834,21888,2018-2,215,WF
17835,21888,2018-2,159,C+
17836,21888,2020-1,92,B+
17837,21888,2018-2,268,B+
17838,21888,2018-2,269,C+
17839,21888,2019-1,90,C
17840,21888,2019-2,160,B
17841,21888,2018-2,295,P
17842,21888,2018-2,78,C+
17843,21888,2019-1,244,B+
17844,21888,2019-2,176,B+
17845,21888,2020-2,96,B+
17846,21888,2020-2,97,C+
17847,21888,2018-1,209,B+
17848,21888,2019-2,80,B
17849,21888,2020-1,224,B
17850,21888,2020-2,109,B+
17851,21918,2018-1,158,C+
17852,21918,2018-1,203,F
17853,21918,2018-1,75,WF
17854,21918,2018-1,209,WF
17855,21918,2018-1,74,F
17856,21918,2018-1,73,WF
17857,21924,2018-2,80,B+
17858,21924,2018-2,269,B+
17859,21924,2019-2,97,B
17860,21924,2018-2,78,B+
17861,21924,2019-1,90,B+
17862,21924,2019-1,98,A-
17863,21924,2019-1,224,B+
17864,21924,2018-2,268,C
17865,21924,2019-1,77,A-
17866,21924,2019-2,109,A-
17867,21924,2019-2,265,B+
17868,21935,2018-1,156,F
17869,21935,2018-1,203,D
17870,21935,0000-1,155,TR
17871,21935,2018-1,75,W
17872,21935,2018-2,200,P
17873,21935,2018-2,289,B
17874,21935,2018-1,73,WF
17875,21935,2019-2,209,F
17876,21935,2019-2,291,A-
17877,21935,2018-2,156,P
17878,21935,2018-1,209,WF
17879,21935,2018-1,74,D+
17880,21947,2019-1,156,C
17881,21947,2019-1,73,D+
17882,21947,2019-2,158,D+
17883,21947,2019-2,74,D+
17884,21947,2019-1,74,D+
17885,21947,2019-1,208,C
17886,21947,2019-2,278,WF
17887,21954,2019-1,73,F
17888,21954,2019-1,74,F
17889,21954,2019-1,156,P
17890,21954,2019-1,200,F
17891,21954,2019-1,209,F
17892,21954,2019-1,265,F
17893,21960,0000-1,155,TR
17894,21961,0000-1,155,TR
17895,21961,2019-1,176,F
17896,21961,2019-2,78,B+
17897,21961,2020-1,265,D
17898,21961,2019-1,73,D+
17899,21961,2019-2,75,AU
17900,21961,2019-2,158,B+
17901,21961,2020-1,244,C
17902,21961,2019-1,156,P
17903,21961,2019-1,208,F
17904,21961,2020-1,159,F
17905,21961,2019-1,74,C
17906,21973,2019-2,75,B+
17907,21973,2019-2,244,B+
17908,21973,2020-1,208,WF
17909,21973,2020-1,284,WF
17910,21973,2020-2,160,WF
17911,21973,2020-2,78,D+
17912,21973,2019-1,156,P
17913,21973,2019-1,209,C
17914,21973,2019-2,276,A
17915,21973,2019-2,74,C+
17916,21973,2020-1,73,F
17917,21973,2020-2,278,WF
17918,21973,2020-1,176,WF
17919,21973,2021-1,73,RE
17920,21973,2021-1,278,RE
17921,21973,2019-1,73,WF
17922,21973,2019-1,74,D+
17923,21973,2019-2,158,B
17924,21973,2020-2,208,D+
17925,21973,2019-1,265,B
17926,21973,2020-2,176,WF
17927,21973,2021-1,160,RE
17928,21973,2019-1,203,C+
17929,21973,2019-2,295,IN_PROGRESS
17930,21973,2020-1,159,B+
17931,21998,2019-1,208,A-
17932,21998,2020-1,93,B
17933,21998,2020-2,109,B+
17934,21998,2020-2,176,B
17935,21998,2019-1,155,P
17936,21998,2019-1,209,B+
17937,21998,2019-1,265,C
17938,21998,2019-2,75,A
17939,21998,2019-2,244,B+
17940,21998,2020-2,98,A
17941,21998,2019-1,73,A-
17942,21998,2019-2,80,A-
17943,21998,2020-1,90,B
17944,21998,2020-1,92,A-
17945,21998,2020-1,159,B+
17946,21998,2019-2,78,B+
17947,21998,2019-2,158,B
17948,21998,2019-2,295,P
17949,21998,2020-1,76,A
17950,21998,2020-1,224,B
17951,21998,2020-2,96,A-
17952,21998,2019-2,276,A
17953,21998,2019-2,215,B
17954,21998,2020-1,284,A-
17955,21998,2020-2,97,A
17956,21998,2020-2,160,B
17957,21998,2019-1,74,B
17958,22025,2019-1,158,B
17959,22025,2019-1,203,D
17960,22025,2019-1,209,D
17961,22025,0000-1,156,TR
17962,22025,2019-2,80,WP
17963,22025,2019-2,208,C+
17964,22025,2019-1,265,F
17965,22025,2019-2,78,C
17966,22025,0000-1,155,TR
17967,22025,2019-2,244,A
17968,22025,2019-1,73,B
17969,22025,2019-1,74,C
17970,22025,2019-2,75,B+
17971,22025,2019-2,159,C
17972,22039,2019-1,209,A-
17973,22039,2021-1,77,A
17974,22039,2021-1,90,A-
17975,22039,2019-1,73,A-
17976,22039,2019-1,74,A-
17977,22039,2019-2,80,A-
17978,22039,2020-2,159,A
17979,22039,2019-1,208,A-
17980,22039,2020-2,276,A
17981,22039,2021-1,92,A
17982,22039,2021-1,93,B+
17983,22039,2021-2,160,B+
17984,22039,2019-2,215,A
17985,22039,2020-1,158,A-
17986,22039,2020-1,244,B+
17987,22039,2020-2,278,A
17988,22039,2020-2,295,P
17989,22039,2020-3,224,B+
17990,22039,2021-2,96,A
17991,22039,2019-2,75,A-
17992,22039,2020-1,265,A-
17993,22039,2020-2,98,A
17994,22039,2020-2,176,A
17995,22039,2019-2,78,A-
17996,22039,2021-2,97,A
17997,22039,2021-2,109,B+
17998,22065,2019-1,208,C+
17999,22065,2019-2,78,C+
18000,22065,2019-2,265,F
18001,22065,2020-2,176,C
18002,22065,2020-1,159,C
18003,22065,2020-2,96,C
18004,22065,2020-2,265,F
18005,22065,2021-2,284,F
18006,22065,2019-1,73,C
18007,22065,2019-2,158,B
18008,22065,2019-2,215,C+
18009,22065,2020-1,92,B+
18010,22065,2020-2,160,F
18011,22065,2019-1,156,C
18012,22065,2019-2,291,IN_PROGRESS
18013,22065,2020-1,76,B
18014,22065,2021-2,278,NG
18015,22065,2019-1,74,B+
18016,22065,2019-2,276,B
18017,22065,2019-2,80,C+
18018,22065,2020-1,90,C+
18019,22065,2020-1,93,D
18020,22065,2020-1,244,C
18021,22065,2020-2,97,B+
18022,22065,2021-1,278,W
18023,22065,2021-1,160,F
18024,22065,2019-1,209,B
18025,22065,2019-2,75,B
18026,22065,2020-1,224,B
18027,22065,2020-2,98,A
18028,22065,2021-1,93,F
18029,22096,2019-1,295,P
18030,22096,0000-1,155,TR
18031,22096,2019-1,134,RE
18032,22096,2019-1,278,RE
18033,22096,2018-3,275,F
18034,22096,2019-1,156,RE
18035,22096,2018-3,274,F
18036,22096,2019-1,276,A
18037,22096,2019-1,152,RE
18038,22096,2019-1,265,RE
18039,22106,0000-1,156,TR
18040,22106,2019-1,73,WF
18041,22106,0000-1,155,TR
18042,22106,2018-3,275,F
18043,22106,2019-1,74,F
18044,22106,2019-1,208,F
18045,22106,2019-1,209,F
18046,22113,2019-1,74,B
18047,22113,2019-2,75,B+
18048,22113,2019-2,80,B
18049,22113,2021-1,92,A
18050,22113,2021-1,98,A
18051,22113,0000-1,156,TR
18052,22113,2019-1,158,B+
