STUDENT_COURSES_ID,STUID,COURSEID,ENROLLEDSEMESTER,COURSEGRADE
16271,20310,155,0000-1,TR
16272,20310,156,0000-1,TR
16273,20310,209,2018-1,WF
16274,20310,80,2018-2,B+
16275,20310,159,2018-2,B+
16276,20310,209,2018-3,A-
16277,20310,109,2020-2,B+
16278,20345,155,0000-1,TR
16279,20345,73,2018-1,C+
16280,20345,244,2018-2,A
16281,20345,291,2018-2,A-
16282,20345,92,2019-1,B
16283,20345,215,2019-2,W
16284,20345,160,2019-2,B+
16285,20345,265,2019-2,B
16286,20345,276,2018-1,B
16287,20345,209,2018-1,WF
16288,20345,176,2018-3,A-
16289,20345,284,2018-3,A-
16290,20345,109,2019-2,A
16291,20345,269,2020-1,A-
16292,20345,74,2018-1,C+
16293,20345,75,2018-1,C
16294,20345,203,2018-1,B+
16295,20345,80,2018-2,B+
16296,20345,209,2018-3,B+
16297,20345,295,2020-1,A
16298,20345,158,2018-1,B+
16299,20345,159,2018-2,A
16300,20345,93,2019-1,B
16301,20345,98,2019-1,C+
16302,20345,208,2019-1,B
16303,20345,268,2019-2,A
16304,20345,156,0000-1,TR
16305,20345,284,2018-2,WF
16306,20345,78,2018-2,B+
16307,20345,77,2019-1,A-
16308,20345,90,2019-1,C+
16309,20345,96,2019-2,B
16310,20345,97,2019-2,B+
16311,20378,75,2018-1,F
16312,20378,160,2019-2,B
16313,20378,156,0000-1,TR
16314,20378,244,2018-2,B
16315,20378,208,2019-1,C
16316,20378,209,2019-1,D+
16317,20378,75,2019-2,B+
16318,20378,268,2020-2,C+
16319,20378,80,2020-2,D+
16320,20378,78,2018-2,C
16321,20378,289,2019-2,B
16322,20378,90,2020-1,C+
16323,20378,80,2021-2,F
16324,20378,209,2018-1,WF
16325,20378,158,2018-1,C
16326,20378,284,2019-1,C+
16327,20378,209,2019-2,B+
16328,20378,155,0000-1,TR
16329,20378,74,2018-1,B
16330,20378,203,2018-1,C+
16331,20378,159,2018-2,C
16332,20378,77,2019-1,B+
16333,20378,176,2019-1,C
16334,20378,80,2019-2,AU
16335,20378,265,2019-2,B+
16336,20378,269,2020-1,A-
16337,20378,215,2020-2,C+
16338,20378,73,2018-1,WF
16339,20378,73,2019-1,C
16340,20407,74,2018-2,D
16341,20407,208,2019-1,C+
16342,20407,244,2018-1,B
16343,20407,158,2018-2,B
16344,20407,159,2019-2,D
16345,20407,215,2019-2,F
16346,20407,73,2019-1,WF
16347,20407,74,2019-1,A-
16348,20407,265,2019-2,NG
16349,20407,78,2019-2,F
16350,20407,275,2018-2,P
16351,20407,209,2018-1,C
16352,20407,284,2018-1,A-
16353,20407,274,2018-2,P
16354,20407,291,2018-2,B+
16355,20407,289,2018-1,A-
16356,20407,159,2019-1,D
16357,20424,158,2018-1,F
16358,20424,255,2019-1,F
16359,20424,75,2018-1,F
16360,20424,155,2019-1,P
16361,20424,208,2018-1,WF
16362,20424,73,2018-1,D+
16363,20424,73,2018-2,F
16364,20424,17,2019-1,C+
16365,20424,200,0000-1,TR
16366,20424,18,2019-1,D+
16367,20424,209,2018-1,W
16368,20424,74,2018-1,F
16369,20424,74,2018-2,F
16370,20437,155,0000-1,TR
16371,20438,155,0000-1,TR
16372,20438,209,2019-1,B
16373,20438,269,2019-1,F
16374,20438,93,2020-1,C
16375,20438,98,2020-1,B+
16376,20438,96,2020-2,D
16377,20438,160,2021-2,F
16378,20438,96,2022-2,
16379,20438,75,2018-1,C
16380,20438,244,2019-1,C+
16381,20438,215,2020-2,WP
16382,20438,269,2020-2,C
16383,20438,73,2018-1,D+
16384,20438,208,2018-1,C+
16385,20438,73,2018-2,C+
16386,20438,74,2018-2,B
16387,20438,265,2019-1,C+
16388,20438,92,2020-1,B+
16389,20438,176,2020-1,C
16390,20438,160,2022-2,
16391,20438,90,2019-1,C
16392,20438,215,2019-2,AU
16393,20438,224,2020-1,C+
16394,20438,276,2020-2,C
16395,20438,97,2020-2,C
16396,20438,96,2021-2,F
16397,20438,156,0000-1,TR
16398,20438,275,2017-3,P
16399,20438,74,2018-1,D+
16400,20438,158,2018-1,C
16401,20438,209,2018-1,D
16402,20438,268,2019-1,A
16403,20438,78,2019-2,B+
16404,20438,80,2019-2,C+
16405,20438,76,2020-1,C+
16406,20438,160,2020-2,WF
16407,20438,291,2020-2,B
16408,20438,159,2018-2,B
16409,20438,160,2019-2,AU
16410,20438,176,2019-2,W
16411,20438,278,2019-2,C
16412,20438,109,2020-2,B
16413,20438,215,2021-2,F
16414,20438,215,2022-2,
16415,20482,155,0000-1,TR
16416,20483,275,2017-3,F
16417,20483,203,2018-1,C+
16418,20483,159,2018-2,C+
16419,20483,77,2019-1,A-
16420,20483,208,2019-1,C
16421,20483,215,2020-2,B+
16422,20483,73,2018-2,W
16423,20483,269,2019-2,F
16424,20483,176,2020-1,C+
16425,20483,73,2018-1,WF
16426,20483,209,2018-1,WF
16427,20483,244,2018-2,B
16428,20483,265,2018-2,C
16429,20483,284,2019-1,B
16430,20483,268,2019-2,A-
16431,20483,75,2019-2,B
16432,20483,93,2020-1,C+
16433,20483,291,2020-2,B
16434,20483,274,2017-3,P
16435,20483,75,2018-1,WF
16436,20483,74,2018-1,B
16437,20483,78,2018-2,C+
16438,20483,73,2019-1,C
16439,20483,160,2019-1,B
16440,20483,155,0000-1,TR
16441,20483,158,2018-1,C
16442,20483,80,2019-2,C
16443,20483,98,2020-1,B
16444,20483,96,2020-2,D
16445,20483,97,2020-2,D
16446,20483,109,2020-2,B+
16447,20483,269,2020-2,B+
16448,20483,209,2019-1,C
16449,20483,215,2019-2,AU
16450,20483,90,2020-1,B
16451,20483,92,2020-1,B+
16452,20483,224,2020-1,B+
16453,20520,209,2018-1,W
16454,20520,215,2018-2,WF
16455,20520,74,2018-2,C
16456,20520,90,2021-1,B
16457,20520,96,2021-2,W
16458,20520,73,2018-1,WF
16459,20520,208,2018-1,F
16460,20520,73,2019-1,B
16461,20520,244,2019-1,B
16462,20520,75,2019-2,B
16463,20520,92,2020-1,WF
16464,20520,276,2020-2,A
16465,20520,295,2020-2,P
16466,20520,77,2021-1,A
16467,20520,265,2022-1,A-
16468,20520,97,2022-2,
16469,20520,156,0000-1,TR
16470,20520,159,2019-1,A-
16471,20520,78,2019-2,B+
16472,20520,160,2019-3,B
16473,20520,215,2021-2,D+
16474,20520,74,2018-1,WF
16475,20520,80,2019-2,C
16476,20520,93,2020-1,C+
16477,20520,98,2020-1,A
16478,20520,209,2020-1,B
16479,20520,215,2020-2,WF
16480,20520,92,2021-1,A-
16481,20520,109,2021-2,W
16482,20520,109,2022-2,
16483,20520,269,2018-2,C
16484,20520,268,2019-2,A-
16485,20520,176,2019-3,B
16486,20520,208,2020-1,C
16487,20520,284,2020-2,B
16488,20520,155,0000-1,TR
16489,20520,75,2018-1,F
16490,20520,208,2018-3,WF
16491,20520,158,2018-3,A-
16492,20520,224,2021-1,D+
16493,20520,97,2021-2,F
16494,20520,96,2022-2,
16495,20562,93,0000-1,TR
16496,20562,209,0000-1,TR
16497,20562,244,0000-1,TR
16498,20562,276,2020-2,A
16499,20562,295,2020-2,P
16500,20562,75,0000-1,TR
16501,20562,158,0000-1,TR
16502,20562,160,0000-1,TR
16503,20562,176,0000-1,TR
16504,20562,80,2020-2,B
16505,20562,92,2021-1,A-
16506,20562,97,2021-2,B+
16507,20562,109,2021-2,A
16508,20562,80,2019-2,AU
16509,20562,278,2019-2,B+
16510,20562,224,2020-1,B+
16511,20562,215,0000-1,TR
16512,20562,78,2019-2,B+
16513,20562,96,2021-2,A
16514,20562,73,0000-1,TR
16515,20562,159,0000-1,TR
16516,20562,208,0000-1,TR
16517,20562,76,2020-1,A
16518,20562,98,2021-2,A
16519,20586,73,2018-1,WF
16520,20586,75,2018-1,WF
16521,20586,74,2018-1,D
16522,20586,209,2018-1,F
16523,20586,158,2018-1,C
16524,20586,208,2018-1,F
16525,20592,90,0000-1,TR
16526,20592,208,2018-1,D
16527,20592,73,2018-1,D
16528,20592,74,2018-1,D
16529,20592,158,0000-1,TR
16530,20592,176,0000-1,TR
16531,20592,158,2018-1,C
16532,20592,209,2018-1,WF
16533,20592,78,0000-1,TR
16534,20601,209,2018-1,WF
16535,20601,203,2018-1,B+
16536,20601,90,2019-1,C
16537,20601,215,2019-2,RE
16538,20601,74,2018-1,C+
16539,20601,291,2018-1,P
16540,20601,158,2018-2,B
16541,20601,209,2019-1,C
16542,20601,92,2019-1,C+
16543,20601,96,2019-2,RE
16544,20601,265,2019-2,RE
16545,20601,269,2019-2,RE
16546,20601,156,2018-1,P
16547,20601,73,2018-1,C
16548,20601,208,2019-1,B
16549,20601,268,2019-2,RE
16550,20601,159,2019-2,RE
16551,20601,75,2018-1,B
16552,20601,78,2018-2,B
16553,20601,244,2018-2,B
16554,20601,98,2019-1,C+
16555,20601,276,2018-1,B
16556,20601,80,2018-2,C+
16557,20601,93,2019-1,WF
16558,20601,97,2019-2,RE
16559,20626,155,0000-1,TR
16560,20627,203,2018-1,B+
16561,20627,268,2018-2,A-
16562,20627,215,2019-2,B+
16563,20627,209,2018-1,B
16564,20627,244,2018-2,A-
16565,20627,75,2018-3,C+
16566,20627,208,2018-3,B+
16567,20627,90,2019-1,B
16568,20627,93,2019-1,D
16569,20627,176,2019-2,A-
16570,20627,93,2020-1,B
16571,20627,224,2020-1,B+
16572,20627,156,0000-1,TR
16573,20627,75,2018-1,WF
16574,20627,276,2019-2,A
16575,20627,97,2019-2,B
16576,20627,109,2020-2,A
16577,20627,74,2018-1,B+
16578,20627,80,2018-2,C
16579,20627,159,2018-2,C+
16580,20627,278,2019-1,C+
16581,20627,96,2019-2,B
16582,20627,295,2019-2,P
16583,20627,158,2018-1,B
16584,20627,78,2018-2,B+
16585,20627,269,2018-2,C+
16586,20627,92,2019-1,B+
16587,20627,160,2019-2,B
16588,20627,265,2019-2,B+
16589,20627,155,0000-1,TR
16590,20627,73,2018-1,C+
16591,20627,77,2019-1,A-
16592,20627,98,2019-1,B+
16593,20660,208,2018-1,D
16594,20660,74,2018-1,D
16595,20660,75,2018-1,F
16596,20660,276,2018-1,A
16597,20660,209,2018-1,C
16598,20660,155,0000-1,TR
16599,20660,73,2018-1,F
16600,20660,156,2018-1,P
16601,20668,281,0000-1,TR
16602,20668,295,0000-1,TR
16603,20668,158,0000-1,TR
16604,20668,160,0000-1,TR
16605,20668,176,0000-1,TR
16606,20668,208,0000-1,TR
16607,20668,284,0000-1,TR
16608,20675,156,2018-1,P
16609,20675,208,2018-1,C
16610,20675,268,2018-2,C+
16611,20675,158,2018-2,A-
16612,20675,98,2019-1,D
16613,20675,160,2019-2,B+
16614,20675,93,2020-1,C+
16615,20675,269,2018-2,D
16616,20675,289,2020-2,A
16617,20675,276,2018-1,B
16618,20675,80,2018-2,B+
16619,20675,159,2018-3,B
16620,20675,77,2019-1,A-
16621,20675,215,2019-2,C
16622,20675,265,2019-2,D
16623,20675,278,2019-2,C
16624,20675,98,2020-1,A
16625,20675,109,2020-2,B+
16626,20675,90,2019-1,C
16627,20675,92,2019-1,C
16628,20675,97,2019-2,B
16629,20675,200,0000-1,TR
16630,20675,295,2018-1,
16631,20675,75,2018-1,B
16632,20675,78,2018-2,B+
16633,20675,93,2019-1,D
16634,20675,96,2019-2,B
16635,20675,155,0000-1,TR
16636,20675,73,2018-1,B
16637,20675,74,2018-1,B
16638,20675,209,2018-1,B
16639,20675,215,2018-2,D+
16640,20675,244,2018-2,B+
16641,20675,176,2020-1,B
16642,20675,224,2020-1,D+
16643,20710,155,0000-1,TR
16644,20710,156,0000-1,TR
16645,20710,74,2018-1,RE
16646,20710,158,2018-2,B
16647,20710,158,2018-1,RE
16648,20710,74,2018-2,C
16649,20710,208,2019-1,RE
16650,20710,73,2018-1,RE
16651,20710,208,2018-1,RE
16652,20710,244,2018-2,B
16653,20710,209,2019-1,RE
16654,20710,284,2019-1,RE
16655,20710,75,2018-1,RE
16656,20710,209,2018-1,RE
16657,20710,73,2019-1,RE
16658,20725,73,2018-1,F
16659,20725,203,2018-1,C
16660,20725,208,2018-3,NG
16661,20725,156,2018-1,P
16662,20725,158,2019-1,C+
16663,20725,209,2018-1,F
16664,20725,209,2018-3,NG
16665,20725,70,2019-1,D+
16666,20725,289,2019-1,B
16667,20725,74,2018-1,F
16668,20725,158,2018-3,NG
16669,20725,301,2019-1,A
16670,20725,74,2018-2,F
16671,20725,75,2018-1,F
16672,20725,73,2018-2,F
16673,20725,129,2019-1,B
16674,20725,253,2019-1,C+
16675,20742,156,0000-1,TR
16676,20742,208,2018-1,WF
16677,20742,75,2018-1,C
16678,20742,159,2018-2,D
16679,20742,98,2019-1,C
16680,20742,268,2019-2,B
16681,20742,224,2020-3,F
16682,20742,92,2020-1,B+
16683,20742,176,2020-1,C+
16684,20742,96,2020-2,B+
16685,20742,275,2018-1,P
16686,20742,74,2018-1,C
16687,20742,176,2018-2,W
16688,20742,92,2019-1,WP
16689,20742,93,2019-1,C
16690,20742,215,2019-2,B+
16691,20742,90,2020-1,C+
16692,20742,244,2020-1,B+
16693,20742,155,0000-1,TR
16694,20742,73,2018-1,C+
16695,20742,158,2018-1,C
16696,20742,276,2018-2,D
16697,20742,78,2018-2,C
16698,20742,80,2018-2,C
16699,20742,289,2018-2,B
16700,20742,77,2019-1,B
16701,20742,208,2019-1,C+
16702,20742,209,2019-1,C+
16703,20742,159,2019-2,A
16704,20742,265,2019-2,B+
16705,20742,269,2019-2,C+
16706,20742,284,2019-2,A-
16707,20742,224,2020-1,D
16708,20742,97,2020-2,B
16709,20742,109,2020-2,A-
16710,20742,160,2020-3,A-
16711,20742,276,2018-1,D
16712,20742,209,2018-1,WF
16713,20742,265,2018-2,W
16714,20742,291,2020-2,B+
16715,20782,209,2018-1,WF
16716,20782,291,2018-2,P
16717,20782,23,2020-1,B
16718,20782,156,0000-1,TR
16719,20782,6,2020-1,C+
16720,20782,281,2020-1,B+
16721,20782,155,0000-1,TR
16722,20782,74,2018-1,D
16723,20782,276,2018-2,B
16724,20782,284,2018-3,B+
16725,20782,49,2019-1,P
16726,20782,18,2019-2,B+
16727,20782,52,2019-2,A
16728,20782,176,2020-1,B
16729,20782,158,2018-1,C
16730,20782,265,2019-1,C
16731,20782,74,2018-2,C+
16732,20782,208,2018-3,F
16733,20782,17,2019-2,B
16734,20782,51,2019-2,A-
16735,20782,75,2018-1,WF
16736,20782,73,2018-1,F
16737,20782,208,2018-1,F
16738,20782,159,2018-2,B
16739,20782,244,2018-2,C+
16740,20782,14,2019-1,P
16741,20782,203,2020-1,B
16742,20809,270,2018-2,F
16743,20809,203,2018-2,F
16744,20809,74,2018-1,RE
16745,20809,56,2018-2,F
16746,20809,209,2018-1,RE
16747,20809,73,2018-1,RE
16748,20809,203,2018-1,RE
16749,20809,1,2018-2,A-
16750,20809,274,2018-3,P
16751,20809,275,2018-3,P
16752,20809,209,2018-3,C
16753,20809,75,2018-1,RE
16754,20821,295,2018-3,P
16755,20821,209,2018-1,F
16756,20821,284,2018-3,B
16757,20821,75,2018-1,F
16758,20821,155,2018-2,P
16759,20821,208,2018-3,WF
16760,20821,208,2018-1,F
16761,20821,74,2018-2,F
16762,20821,244,2018-2,C
16763,20821,276,2018-3,A
16764,20831,73,2018-1,A-
16765,20831,75,2018-1,B+
16766,20831,90,2019-1,C+
16767,20831,224,2019-1,D+
16768,20831,209,2018-1,D+
16769,20831,215,2018-2,C
16770,20831,244,2019-1,A-
16771,20831,78,2018-2,B+
16772,20831,159,2018-2,C
16773,20831,268,2018-2,B+
16774,20831,77,2019-1,B+
16775,20831,276,2018-1,A
16776,20831,74,2018-1,C+
16777,20831,158,2018-1,B+
16778,20831,208,2018-1,A-
16779,20831,80,2018-2,D+
16780,20831,269,2018-2,C
16781,20831,209,2019-1,A-
16782,20849,156,2018-1,P
16783,20849,74,2018-1,F
16784,20849,73,2018-1,F
16785,20849,203,2018-1,F
16786,20849,209,2018-1,D+
16787,20849,75,2018-1,F
16788,20849,158,2018-2,F
16789,20849,244,2018-2,C
16790,20849,74,2018-2,C+
16791,20858,75,2018-1,B+
16792,20858,176,2019-2,B
16793,20858,278,2019-2,A-
16794,20858,295,2018-1,P
16795,20858,159,2018-3,A-
16796,20858,92,2019-1,B
16797,20858,208,2019-1,A
16798,20858,73,2018-1,B
16799,20858,78,2018-2,A-
16800,20858,265,2018-3,A
16801,20858,93,2019-1,C
16802,20858,160,2019-2,B
16803,20858,74,2018-1,B+
16804,20858,203,2018-1,A
16805,20858,209,2018-1,A
16806,20858,215,2018-2,A-
16807,20858,269,2018-2,B+
16808,20858,77,2019-1,B
16809,20858,90,2019-1,C
16810,20858,224,2019-1,A
16811,20858,276,2018-1,A
16812,20858,80,2018-2,B
16813,20858,158,2018-2,A-
16814,20858,244,2018-3,B+
16815,20858,98,2019-1,A
16816,20858,96,2019-2,B
16817,20858,97,2019-2,A-
16818,20858,109,2019-2,A-
16819,20858,156,2018-1,P
16820,20858,268,2018-2,A-
16821,20888,208,2018-1,D+
16822,20888,92,2019-1,B
16823,20888,93,2019-1,F
16824,20888,158,2018-1,F
16825,20888,158,2020-1,F
16826,20888,158,2019-2,AU
16827,20888,209,2019-2,B+
16828,20888,76,2020-1,F
16829,20888,209,2018-1,WF
16830,20888,73,2018-1,C+
16831,20888,75,2018-1,D+
16832,20888,77,2019-1,D+
16833,20888,90,2019-1,C
16834,20888,98,2019-1,C+
16835,20888,265,2020-1,F
16836,20888,278,2020-1,F
16837,20888,74,2018-1,B+
16838,20888,78,2018-2,C
16839,20888,80,2018-2,C+
16840,20888,93,2020-1,F
16841,20888,244,2018-2,A-
16842,20888,75,2018-3,B
16843,20888,209,2019-1,D+
16844,20888,208,2020-1,F
16845,20912,159,2020-2,C
16846,20912,75,2021-2,A-
16847,20912,73,2022-1,B
16848,20912,209,2020-2,C
16849,20912,215,2022-2,
16850,20912,209,2020-1,F
16851,20912,73,2021-1,D+
16852,20912,284,2021-2,B
16853,20912,215,2021-3,F
16854,20912,74,2020-1,B+
16855,20912,208,2020-1,C+
16856,20912,276,2020-3,A
16857,20912,73,2020-1,D
16858,20912,78,2020-2,C
16859,20912,160,2020-3,B
16860,20912,215,2020-3,F
16861,20912,77,2021-1,C
16862,20912,80,2022-2,
16863,20912,176,2022-2,
16864,20912,265,2020-1,D+
16865,20912,244,2021-1,C+
16866,20912,215,2021-2,F
16867,20934,156,0000-1,TR
16868,20934,155,0000-1,TR
16869,20936,74,2018-1,C+
16870,20936,75,2018-1,D+
16871,20936,209,2018-1,C
16872,20936,156,2019-2,P
16873,20936,208,2020-1,D
16874,20936,159,2021-2,F
16875,20936,78,2019-2,C+
16876,20936,96,2021-2,W
16877,20936,215,2021-2,W
16878,20936,203,2018-1,C
16879,20936,215,2018-2,W
16880,20936,265,2020-1,WF
16881,20936,93,2020-1,D+
16882,20936,158,2020-2,C
16883,20936,269,2020-2,D
16884,20936,159,2021-1,D
16885,20936,224,2021-1,B
16886,20936,244,2021-1,B
16887,20936,265,2021-1,C
16888,20936,73,2018-1,C
16889,20936,268,2019-1,B
16890,20936,75,2019-2,AU
16891,20936,75,2020-2,A
16892,20936,97,2021-2,W
16893,20936,208,2021-2,F
16894,20936,156,2018-1,F
16895,20936,80,2018-2,F
16896,20936,80,2019-2,B+
16897,20936,208,2020-2,C
16898,20936,92,2021-1,B
16899,20936,98,2021-1,C
16900,20936,155,0000-1,TR
16901,20936,78,2018-2,F
16902,20969,74,2018-1,B+
16903,20969,80,2018-2,C+
16904,20969,92,2019-1,WF
16905,20969,158,2019-1,C+
16906,20969,265,2019-2,AU
16907,20969,98,2019-2,B+
16908,20969,160,2019-3,C+
16909,20969,269,2020-1,A-
16910,20969,109,2020-2,B+
16911,20969,176,2018-2,C+
16912,20969,274,2018-3,P
16913,20969,209,2018-3,B+
16914,20969,265,2019-3,C
16915,20969,268,2020-1,A
16916,20969,215,2020-2,C
16917,20969,78,2018-2,B
16918,20969,77,2019-1,B+
16919,20969,90,2019-1,C
16920,20969,93,2019-1,C
16921,20969,295,2019-3,P
16922,20969,224,2020-3,C+
16923,20969,276,2019-3,A
16924,20969,92,2020-1,B+
16925,20969,96,2020-2,B+
16926,20969,75,2018-1,D+
16927,20969,203,2018-1,C+
16928,20969,209,2018-1,D+
16929,20969,278,2018-2,C+
16930,20969,98,2019-1,WF
16931,20969,215,2019-2,W
16932,20969,97,2020-2,B
16933,20969,73,2018-1,B+
16934,20969,244,2018-2,B
16935,20969,75,2018-3,B+
16936,20969,159,2019-2,C+
16937,20969,208,2020-1,B+
16938,21005,209,2019-1,F
16939,21005,244,2019-1,C+
16940,21005,278,2020-2,B+
16941,21005,75,0000-1,TR
16942,21005,93,0000-1,TR
16943,21005,209,2020-1,RE
16944,21005,78,2019-2,B+
16945,21005,96,0000-1,TR
16946,21005,76,2020-1,RE
16947,21005,176,2020-2,B+
16948,21005,73,0000-1,TR
16949,21005,109,0000-1,TR
16950,21005,265,0000-1,TR
16951,21005,74,2019-1,B
16952,21005,278,2019-1,D+
16953,21005,176,2019-2,WF
16954,21005,80,2019-2,D
16955,21005,80,2020-2,F
16956,21023,73,2018-1,WF
16957,21023,208,2018-1,NR
16958,21023,74,2018-1,WF
16959,21023,155,2018-1,NR
16960,21023,75,2018-1,WF
16961,21023,209,2018-1,WF
16962,21029,75,2018-1,C+
16963,21029,80,2018-2,C
16964,21029,93,2019-1,B
16965,21029,74,2018-1,B+
16966,21029,203,2018-1,C+
16967,21029,159,2018-2,WF
16968,21029,73,2018-1,B
16969,21029,158,2018-1,C
16970,21029,78,2018-2,WF
16971,21029,208,2019-1,B
16972,21039,209,2018-1,F
16973,21039,74,2018-2,F
16974,21039,155,0000-1,TR
16975,21039,74,2018-1,WF
16976,21039,75,2018-1,F
16977,21039,73,2018-2,F
16978,21039,73,2018-1,F
16979,21039,156,2018-2,P
16980,21039,158,2018-1,NG
16981,21039,208,2018-1,F
16982,21049,156,0000-1,TR
16983,21049,96,2019-2,A
16984,21049,75,2018-1,A-
16985,21049,159,2018-2,A-
16986,21049,208,2018-3,A
16987,21049,77,2019-1,A-
16988,21049,93,2019-1,B+
16989,21049,224,2019-1,A
16990,21049,97,2019-2,A
16991,21049,74,2018-1,B+
16992,21049,203,2018-1,A
16993,21049,209,2018-1,A-
16994,21049,268,2018-2,A-
16995,21049,80,2018-2,A
16996,21049,269,2018-2,B+
16997,21049,295,2019-1,P
16998,21049,78,2018-2,A-
16999,21049,276,2019-1,A
17000,21049,90,2019-1,A-
17001,21049,278,2019-1,B+
17002,21049,265,2019-2,A-
17003,21049,155,0000-1,TR
17004,21049,158,2018-1,A-
17005,21049,215,2018-2,A-
17006,21049,244,2018-2,A-
17007,21049,92,2019-1,A
17008,21049,98,2019-1,A
17009,21049,160,2019-2,A-
17010,21049,176,2019-2,A-
17011,21049,73,2018-1,A-
17012,21049,109,2019-2,A-
17013,21080,203,2018-1,A-
17014,21080,78,2019-2,C+
17015,21080,224,2020-1,B
17016,21080,109,2020-2,A-
17017,21080,276,2018-1,C
17018,21080,75,2018-1,WF
17019,21080,209,2018-1,C+
17020,21080,208,2018-3,B
17021,21080,278,2019-1,C+
17022,21080,80,2019-2,C+
17023,21080,215,2019-2,B+
17024,21080,291,2018-1,P
17025,21080,159,2018-2,C+
17026,21080,75,2018-3,C
17027,21080,265,2019-1,C
17028,21080,158,2018-1,C
17029,21080,80,2018-2,D+
17030,21080,176,2019-1,C+
17031,21080,98,2019-2,A-
17032,21080,160,2019-1,C
17033,21080,76,2020-1,A
17034,21080,92,2020-1,B
17035,21080,93,2020-1,C
17036,21080,97,2020-2,C
17037,21080,74,2018-1,WF
17038,21080,73,2018-1,C+
17039,21080,268,2018-2,A-
17040,21080,74,2018-2,B
17041,21080,244,2018-2,B
17042,21080,269,2018-2,C
17043,21080,90,2019-1,C
17044,21080,96,2020-2,C+
17045,21112,93,2019-1,C
17046,21112,155,0000-1,TR
17047,21112,73,2018-1,B+
17048,21112,78,2018-2,B+
17049,21112,80,2018-2,C+
17050,21112,159,2018-2,B
17051,21112,109,2019-2,A
17052,21112,278,2019-2,C
17053,21112,244,2020-1,A-
17054,21112,276,2018-1,D
17055,21112,268,2018-2,A-
17056,21112,265,2018-2,B+
17057,21112,74,2018-1,B
17058,21112,75,2018-1,F
17059,21112,90,2019-1,C+
17060,21112,96,2019-2,B
17061,21112,97,2019-2,B+
17062,21112,209,2018-1,C+
17063,21112,269,2018-2,B
17064,21112,77,2019-1,A-
17065,21112,92,2019-1,C+
17066,21112,224,2019-1,C
17067,21112,176,2019-2,A-
17068,21112,289,2019-2,B+
17069,21112,291,2020-1,B
17070,21112,156,0000-1,TR
17071,21112,158,2018-1,C
17072,21112,208,2018-1,B
17073,21112,215,2018-2,C
17074,21112,75,2018-3,B+
17075,21112,98,2019-1,B
17076,21112,160,2020-1,A-
17077,21144,156,0000-1,TR
17078,21144,268,2018-2,F
17079,21144,78,2018-2,D+
17080,21144,80,2018-2,F
17081,21144,160,2019-1,C+
17082,21144,73,2018-1,C+
17083,21144,269,2018-2,B
17084,21144,90,2019-1,C+
17085,21144,217,2019-2,A
17086,21144,75,2018-1,C
17087,21144,158,2018-1,B
17088,21144,209,2018-1,B
17089,21144,159,2018-2,D
17090,21144,70,2019-2,B+
17091,21144,155,0000-1,TR
17092,21144,268,2018-3,B+
17093,21144,176,2019-2,C
17094,21144,284,2019-2,A-
17095,21144,200,0000-1,TR
17096,21144,208,2018-1,B+
17097,21144,129,2018-2,B
17098,21144,224,2019-1,C+
17099,21144,74,2018-1,C
17100,21144,215,2018-2,C
17101,21144,159,2018-3,B
17102,21144,244,2019-2,A-
17103,21144,278,2019-2,A-
17104,21171,75,2018-1,D
17105,21171,209,2018-1,WF
17106,21171,73,2018-1,C
17107,21171,244,2018-2,C
17108,21171,80,2018-2,F
17109,21171,74,2018-1,C+
17110,21171,159,2018-2,NG
17111,21171,155,0000-1,TR
17112,21171,156,0000-1,TR
17113,21171,78,2019-2,F
17114,21171,158,2018-1,B+
17115,21171,203,2018-1,B+
17116,21171,78,2018-2,F
17117,21171,289,2018-2,C
17118,21185,208,0000-1,TR
17119,21185,269,2018-2,B+
17120,21185,92,2019-1,A
17121,21185,96,2019-2,A
17122,21185,160,2019-2,B+
17123,21185,278,0000-1,TR
17124,21185,268,2018-2,C+
17125,21185,73,2018-1,A-
17126,21185,77,2019-1,A
17127,21185,158,0000-1,TR
17128,21185,176,0000-1,TR
17129,21185,209,0000-1,TR
17130,21185,265,0000-1,TR
17131,21185,75,2018-1,B
17132,21185,80,2018-2,A-
17133,21185,224,2018-3,A
17134,21185,109,2019-2,A-
17135,21185,78,2018-2,A-
17136,21185,90,2019-1,A-
17137,21185,291,0000-1,TR
17138,21185,74,2018-1,B+
17139,21185,244,2018-1,A-
17140,21185,159,2018-2,B+
17141,21185,215,2018-2,B+
17142,21185,93,2019-1,B+
17143,21185,98,2019-1,A-
17144,21185,97,2019-2,A
17145,21212,200,2018-2,P
17146,21212,269,2018-2,F
17147,21212,244,2018-2,F
17148,21212,289,2018-2,D
17149,21212,155,2018-2,P
17150,21217,73,2018-1,WF
17151,21217,203,2018-1,F
17152,21217,73,2019-1,F
17153,21217,208,2019-1,F
17154,21217,74,2018-1,WF
17155,21217,155,2018-1,P
17156,21217,74,2019-1,D
17157,21217,209,2018-1,W
17158,21217,75,2018-1,F
17159,21226,156,0000-1,TR
17160,21226,74,2018-1,B+
17161,21226,75,2018-3,A-
17162,21226,209,2018-3,C+
17163,21226,208,2019-1,WF
17164,21226,215,2019-2,B+
17165,21226,92,2020-1,B
17166,21226,93,2020-1,C+
17167,21226,98,2020-1,A
17168,21226,208,2020-1,A-
17169,21226,224,2020-1,B
17170,21226,244,2018-2,B+
